codigo_ocorrencia,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
46449,***,AVIÃO,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,6.0,2010.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,SUBSTANCIAL,0
46448,***,AVIÃO,XAVANTE,A-122-B,A122,PISTÃO,MONOMOTOR,2.0,1978.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,INSTRUÇÃO,NENHUM,0
46446,***,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,75.0,2012.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,LEVE,0
46445,***,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,6.0,1977.0,BRASIL,PARTICULAR,AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS,CATANDUVA,POUSO,PRIVADA,SUBSTANCIAL,0
46444,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,7.0,1984.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,TÁXI AÉREO,SUBSTANCIAL,1
46443,***,AVIÃO,CESSNA AIRCRAFT,208B,C208,TURBOÉLICE,MONOMOTOR,11.0,1996.0,BRASIL,TÁXI AÉREO,COARI,PREFEITO ORLANDO MARINHO,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0
46439,***,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,3.0,1991.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
46438,***,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PAUL,PISTÃO,MONOMOTOR,2.0,0.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,LEVE,0
46437,***,AVIÃO,CESSNA AIRCRAFT,210N,C210,PISTÃO,MONOMOTOR,6.0,1979.0,BRASIL,PARTICULAR,TRÊS LAGOAS,FAZENDA VISTA ALEGRE,CRUZEIRO,PRIVADA,DESTRUÍDA,3
46436,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PA34,PISTÃO,BIMOTOR,6.0,2011.0,BRASIL,PARTICULAR,ARAGUACEMA,FORA DE AERODROMO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
46435,***,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1992.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,1
46434,***,AVIÃO,PIPER AIRCRAFT,PA-25-260,PA25,PISTÃO,MONOMOTOR,1.0,1970.0,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,VOO A BAIXA ALTURA,AGRÍCOLA,DESTRUÍDA,1
46433,INSTRUÇÃO,AVIÃO,PIPER AIRCRAFT,PA-34-200T,PA34,PISTÃO,BIMOTOR,7.0,1979.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,NENHUM,0
46432,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711B,P28R,PISTÃO,MONOMOTOR,4.0,1979.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,TÁXI AÉREO,SUBSTANCIAL,0
46431,***,AVIÃO,MCDONNELL DOUGLAS,MD11,***,JATO,TRIMOTOR,0.0,0.0,ESTADOS UNIDOS,***,MIAMI INTERNATIONAL AIRPORT,VIRACOPOS,POUSO,NÃO REGULAR,SUBSTANCIAL,0
46419,***,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,TÁXI AÉREO,JACAREPAGUÁ,CAMPO DE MARTE - SP,DECOLAGEM,TÁXI AÉREO,DESTRUÍDA,1
46418,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-32R-301T,PA32,PISTÃO,MONOMOTOR,6.0,2003.0,BRASIL,PARTICULAR,RONDONÓPOLIS,FORA DE AERODROMO,POUSO,PRIVADA,SUBSTANCIAL,0
46417,***,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1980.0,BRASIL,INSTRUÇÃO,14 BIS,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,0
46416,***,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PAUL,PISTÃO,MONOMOTOR,2.0,1946.0,BRASIL,INSTRUÇÃO,SÃO BORJA,FORA DE AERODROMO,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
46415,***,HELICÓPTERO,BELL HELICOPTER,206B,B06,TURBOEIXO,MONOMOTOR,5.0,1981.0,BRASIL,MÚLTIPLA,HELISUL IV,HELISUL IV,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,0
46414,PARTICULAR,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,4.0,2008.0,BRASIL,PARTICULAR,CAMPO DE MARTE - SP,JACAREPAGUÁ,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
46413,***,AVIÃO,CESSNA AIRCRAFT,210M,C210,PISTÃO,MONOMOTOR,6.0,1978.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,SUBSTANCIAL,0
46412,PARTICULAR,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,6.0,1980.0,BRASIL,PARTICULAR,BAHIA - JORGE AMADO,PRESIDENTE JUSCELINO KUBITSCHEK,SUBIDA,PRIVADA,DESTRUÍDA,2
46411,***,HELICÓPTERO,BELL HELICOPTER,430,B430,TURBOEIXO,BIMOTOR,8.0,2001.0,BRASIL,TÁXI AÉREO,PREFEITO RENATO MOREIRA,VAL DE CANS / JÚLIO CEZAR RIBEIRO,ESTACIONAMENTO,TÁXI AÉREO,SUBSTANCIAL,0
46379,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A330-223,A332,JATO,BIMOTOR,240.0,2010.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,ESTACIONAMENTO,REGULAR,LEVE,0
46378,***,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,73.0,2010.0,BRASIL,REGULAR,FORA DE AERODROMO,BARREIRAS,POUSO,REGULAR,NENHUM,0
46377,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,7.0,1976.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,0
46373,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,6.0,1987.0,BRASIL,PARTICULAR,REDENÇÃO,ALBERTO ALCOLUMBRE,CRUZEIRO,PRIVADA,LEVE,0
46371,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1984.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,LEVE,0
46368,***,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,R22,PISTÃO,MONOMOTOR,2.0,2004.0,BRASIL,INSTRUÇÃO,CAMPO DE MARTE - SP,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,0
46362,TÁXI AÉREO,AVIÃO,LEARJET,35A,LJ35,JATO,BIMOTOR,10.0,1978.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,TÁXI AÉREO,LEVE,0
46359,TÁXI AÉREO,AVIÃO,PILATUS,PC-12/45,PC12,TURBOÉLICE,MONOMOTOR,10.0,2002.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,TÁXI AÉREO,NENHUM,0
46358,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,6.0,1980.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,TÁXI AÉREO,NENHUM,0
46356,***,AVIÃO,CESSNA AIRCRAFT,170A,C170,PISTÃO,MONOMOTOR,1.0,1951.0,BRASIL,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,ESPECIALIZADA,SUBSTANCIAL,0
46354,PARTICULAR,HELICÓPTERO,EUROCOPTER FRANCE,EC 130 B4,EC30,TURBOEIXO,MONOMOTOR,7.0,2012.0,BRASIL,PARTICULAR,BAHIA - JORGE AMADO,PRESIDENTE JUSCELINO KUBITSCHEK,CRUZEIRO,PRIVADA,DESTRUÍDA,1
46350,EXPERIMENTAL,AVIÃO,WILLIAM DA SILVA MATIAS,RV-10,ZZZZ,PISTÃO,MONOMOTOR,4.0,2011.0,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,EXPERIMENTAL,NENHUM,0
46349,TÁXI AÉREO,AVIÃO,BEECH AIRCRAFT,B90,BE9L,TURBOÉLICE,BIMOTOR,6.0,1968.0,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,TÁXI AÉREO,SUBSTANCIAL,0
46348,***,AVIÃO,GULFSTREAM AEROSPACE,GV-SP,***,JATO,BIMOTOR,0.0,0.0,ESTADOS UNIDOS,***,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,***,LEVE,0
46347,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1980.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,ARREMETIDA NO SOLO,INSTRUÇÃO,NENHUM,0
46346,ADMINISTRAÇÃO DIRETA,AVIÃO,CESSNA AIRCRAFT,650,C650,JATO,BIMOTOR,11.0,1993.0,BRASIL,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,FORA DE AERODROMO,APROXIMAÇÃO FINAL,NÃO REGULAR,SUBSTANCIAL,0
46345,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,3.0,1990.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0
46344,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,206H,C206,PISTÃO,MONOMOTOR,6.0,1999.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
46342,MÚLTIPLA,AVIÃO,PIPER AIRCRAFT,PA-31,PA31,PISTÃO,BIMOTOR,4.0,1974.0,BRASIL,MÚLTIPLA,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,NÃO REGULAR,SUBSTANCIAL,0
46341,ADMINISTRAÇÃO DIRETA,AVIÃO,CESSNA AIRCRAFT,T210L,C210,PISTÃO,MONOMOTOR,6.0,1982.0,BRASIL,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,POLICIAL,NENHUM,0
46340,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,3.0,1992.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
46339,EXPERIMENTAL,ULTRALEVE,***,ADVENTURE,ULAC,PISTÃO,MONOMOTOR,2.0,2007.0,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,EXPERIMENTAL,DESTRUÍDA,1
46338,***,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,7.0,1980.0,BRASIL,PARTICULAR,FAZENDA RIBEIRÃO,FAZENDA SÃO GABRIEL,APROXIMAÇÃO FINAL,PRIVADA,SUBSTANCIAL,0
46337,***,AVIÃO,XAVANTE,A-122-A,A122,PISTÃO,MONOMOTOR,2.0,1971.0,BRASIL,INSTRUÇÃO,ALTO PARAÍSO DE GOIÁS,BRIGADEIRO ARARIPE MACEDO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0
46336,***,AVIÃO,DIAMOND AIRCRAFT,DA20-C1,DV20,PISTÃO,MONOMOTOR,2.0,2012.0,BRASIL,INSTRUÇÃO,CAMPO DE MARTE - SP,CAMPO DE MARTE - SP,ARREMETIDA NO SOLO,INSTRUÇÃO,SUBSTANCIAL,0
46312,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,73.0,2008.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,APROXIMAÇÃO FINAL,REGULAR,NENHUM,0
46311,***,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,3.0,1992.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0
46310,***,HELICÓPTERO,AGUSTA,AW109SP,A109,TURBOEIXO,BIMOTOR,8.0,2011.0,BRASIL,TÁXI AÉREO,CONDOMÍNIO LARANJEIRAS,IATE CLUBE DE SANTOS - ANGRA DOS REIS,OPERAÇÃO DE SOLO,TÁXI AÉREO,NENHUM,0
46309,***,AVIÃO,CESSNA AIRCRAFT,172R,C172,PISTÃO,MONOMOTOR,4.0,1998.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,INDETERMINADA,PRIVADA,DESTRUÍDA,1
46308,***,AVIÃO,CESSNA AIRCRAFT,T210N,C210,PISTÃO,MONOMOTOR,6.0,1980.0,BRASIL,PARTICULAR,SANTO ANTÔNIO DE LEVERGER,FORA DE AERODROMO,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
46307,***,AVIÃO,BOEING COMPANY,767-322,***,JATO,BIMOTOR,0.0,0.0,ESTADOS UNIDOS,***,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,***,SUBSTANCIAL,0
46306,***,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1980.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,NENHUM,0
46305,***,HELICÓPTERO,ROBINSON HELICOPTER,R22,R22,PISTÃO,MONOMOTOR,2.0,1992.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,DESTRUÍDA,2
46302,***,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,73.0,2009.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,NENHUM,0
46301,REGULAR,AVIÃO,EMBRAER,ERJ 190-100 IGW,E190,TURBOEIXO,BIMOTOR,112.0,2008.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,REGULAR,NENHUM,0
46300,***,AVIÃO,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,0.0,2012.0,BRASIL,PARTICULAR,MÁRIO RIBEIRO,DIX-SEPT ROSADO,POUSO,PRIVADA,LEVE,0
46299,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1993.0,BRASIL,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,LEVE,0
46298,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,75.0,2012.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,REGULAR,LEVE,0
46297,REGULAR,AVIÃO,BOEING COMPANY,737-76N,B737,JATO,BIMOTOR,153.0,2002.0,BRASIL,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,REGULAR,NENHUM,0
46296,ADMINISTRAÇÃO DIRETA,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 BA,AS50,TURBOEIXO,MONOMOTOR,6.0,1992.0,BRASIL,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,FORA DE AERODROMO,INDETERMINADA,POLICIAL,NENHUM,0
