codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_dia,ocorrencia_hora,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_tipo,localizacao
35683,ACIDENTE,SÃO JOSÉ DO RIO PRETO,SP,17/01/2009,13:20:00,1,NÃO,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DO RIO PRETO - SP
35682,ACIDENTE,MONTE CARMELO,MG,21/01/2009,14:30:00,1,NÃO,PERDA DE CONTROLE EM VOO,MONTE CARMELO - MG
35680,ACIDENTE,CAPÃO DO LEÃO,RS,13/01/2009,19:50:00,1,NÃO,FALHA DO MOTOR EM VOO,CAPÃO DO LEÃO - RS
35679,INCIDENTE GRAVE,SÃO PAULO,SP,25/01/2009,18:30:00,1,NÃO,FALHA DO MOTOR EM VOO,SÃO PAULO - SP
35678,INCIDENTE,FERNANDO DE NORONHA,PE,28/01/2009,17:54:00,1,NÃO,COM TREM DE POUSO,FERNANDO DE NORONHA - PE
35676,INCIDENTE,ARAGUAÍNA,TO,21/01/2009,17:00:00,1,NÃO,PERDA DE COMPONENTE EM VOO,ARAGUAÍNA - TO
35675,ACIDENTE,FLORIANÓPOLIS,SC,13/01/2009,19:00:00,1,NÃO,COM PESSOAL EM VOO,FLORIANÓPOLIS - SC
35657,ACIDENTE,CRUZ ALTA,RS,30/01/2009,14:45:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,CRUZ ALTA - RS
35642,INCIDENTE,RIO DE JANEIRO,RJ,26/01/2009,14:09:00,1,NÃO,COM TREM DE POUSO,RIO DE JANEIRO - RJ
35641,INCIDENTE,PORTO VELHO,RO,15/01/2009,13:00:00,1,SIM,PERDA DE CONTROLE NO SOLO,PORTO VELHO - RO
35640,INCIDENTE,SÃO PAULO,SP,11/01/2009,19:45:00,1,NÃO,COM COMANDOS DE VOO,SÃO PAULO - SP
35639,INCIDENTE,BRASÍLIA,DF,09/02/2009,15:48:00,1,NÃO,COM PARA-BRISAS / JANELA / PORTA,BRASÍLIA - DF
35638,INCIDENTE,RIO DE JANEIRO,RJ,10/01/2009,14:06:00,1,NÃO,COLISÃO COM AVE,RIO DE JANEIRO - RJ
35637,INCIDENTE,RIO DE JANEIRO,RJ,12/02/2009,11:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO - RJ
35636,INCIDENTE,SÃO PAULO,SP,12/02/2009,15:02:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
35618,INCIDENTE,SÃO PAULO,SP,09/02/2009,12:00:00,1,NÃO,FALHA DO MOTOR EM VOO,SÃO PAULO - SP
35617,INCIDENTE,ALTAMIRA,PA,30/01/2009,20:00:00,1,NÃO,FUMAÇA NA CABINE,ALTAMIRA - PA
35616,INCIDENTE,RIO BRANCO,AC,27/01/2009,16:57:00,1,NÃO,ESTOURO DE PNEU,RIO BRANCO - AC
35615,INCIDENTE,LONDRINA,PR,27/01/2009,23:45:00,1,NÃO,FUMAÇA NA CABINE,LONDRINA - PR
35602,INCIDENTE GRAVE,JI-PARANÁ,RO,31/01/2009,00:15:00,1,SIM,PERDA DE CONTROLE NO SOLO,JI-PARANÁ - RO
35601,INCIDENTE,BARCELOS,AM,04/01/2009,15:56:00,1,NÃO,ESTOURO DE PNEU,BARCELOS - AM
35599,INCIDENTE,CONFINS,MG,20/01/2009,13:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS - MG
35598,INCIDENTE,PARNAMIRIM,RN,21/01/2009,19:20:00,1,NÃO,COLISÃO COM AVE,PARNAMIRIM - RN
35597,INCIDENTE,SALVADOR,BA,21/01/2009,19:55:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SALVADOR - BA
35596,INCIDENTE,PORTO ALEGRE,RS,22/01/2009,13:51:00,1,NÃO,COLISÃO COM AVE,PORTO ALEGRE - RS
35595,INCIDENTE,GUARULHOS,SP,25/01/2009,10:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GUARULHOS - SP
35591,INCIDENTE,GUARULHOS,SP,15/02/2009,18:35:00,1,NÃO,COLISÃO COM AVE,GUARULHOS - SP
35590,INCIDENTE,MANAUS,AM,13/02/2009,15:50:00,1,NÃO,COLISÃO COM AVE,MANAUS - AM
35589,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,18/02/2009,18:40:00,1,NÃO,COLISÃO COM AVE,SÃO JOSÉ DOS PINHAIS - PR
35588,ACIDENTE,GURUPI,TO,08/03/2009,21:15:00,1,NÃO,PERDA DE CONTROLE EM VOO,GURUPI - TO
35587,ACIDENTE,QUERÊNCIA,MT,08/03/2009,21:10:00,1,NÃO,DESORIENTAÇÃO ESPACIAL,QUERÊNCIA - MT
35586,INCIDENTE,MANAUS,AM,19/02/2009,14:50:00,1,NÃO,COLISÃO COM AVE,MANAUS - AM
35584,INCIDENTE,IMPERATRIZ,MA,22/02/2009,13:53:00,1,NÃO,COLISÃO COM AVE,IMPERATRIZ - MA
35583,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,24/02/2009,16:50:00,1,NÃO,COLISÃO COM AVE,SÃO JOSÉ DOS PINHAIS - PR
35582,INCIDENTE,SÃO PAULO,SP,27/02/2009,13:30:00,1,NÃO,COLISÃO COM AVE,SÃO PAULO - SP
35581,INCIDENTE,SALVADOR,BA,09/02/2009,12:50:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SALVADOR - BA
35580,INCIDENTE,SÃO PAULO,SP,26/02/2009,21:42:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
35575,INCIDENTE,GUARULHOS,SP,01/03/2009,20:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GUARULHOS - SP
35556,INCIDENTE GRAVE,SÃO LUÍS,MA,04/02/2009,15:25:00,1,SIM,COM TREM DE POUSO,SÃO LUÍS - MA
35555,ACIDENTE,GOIÂNIA,GO,12/03/2009,18:15:00,1,NÃO,OUTROS,GOIÂNIA - GO
35541,INCIDENTE,MANAUS,AM,28/01/2009,21:11:00,1,NÃO,FALHA DO MOTOR EM VOO,MANAUS - AM
35540,INCIDENTE,LONDRINA,PR,21/01/2009,21:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,LONDRINA - PR
35539,INCIDENTE,CURITIBA,PR,19/01/2009,22:20:00,1,NÃO,FALHA DO MOTOR EM VOO,CURITIBA - PR
35538,INCIDENTE,GUARULHOS,SP,22/01/2009,12:50:00,1,NÃO,ESTOURO DE PNEU,GUARULHOS - SP
35537,INCIDENTE,BRASÍLIA,DF,12/01/2009,15:10:00,1,NÃO,COM TREM DE POUSO,BRASÍLIA - DF
35515,ACIDENTE,ORLÂNDIA,SP,02/03/2009,15:15:00,1,NÃO,FALHA DO MOTOR EM VOO,ORLÂNDIA - SP
35503,INCIDENTE,ARARAQUARA,SP,29/03/2007,21:47:00,1,SIM,PERDA DE CONTROLE EM VOO,ARARAQUARA - SP
35502,INCIDENTE,GUAÍRA,PR,23/12/2008,13:30:00,1,NÃO,FALHA DO MOTOR EM VOO,GUAÍRA - PR
35497,INCIDENTE,LONDRINA,PR,08/12/2008,11:30:00,1,NÃO,PERDA DE COMPONENTE NO SOLO,LONDRINA - PR
35496,INCIDENTE,RIBEIRÃO PRETO,SP,31/12/2008,09:45:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIBEIRÃO PRETO - SP
35495,INCIDENTE GRAVE,CAIRU,BA,27/12/2008,20:00:00,1,SIM,POUSO LONGO,CAIRU - BA
35477,ACIDENTE,SANTO ANTÔNIO DO LEVERGER,MT,01/02/2009,12:20:00,1,NÃO,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER - MT
35275,ACIDENTE,URUGUAIANA,RS,15/12/2008,12:35:00,1,NÃO,PANE SECA,URUGUAIANA - RS
35256,ACIDENTE,PARÁ DE MINAS,MG,09/02/2009,18:30:00,1,NÃO,FALHA DO MOTOR EM VOO,PARÁ DE MINAS - MG
35255,ACIDENTE,CAMAQUÃ,RS,19/02/2009,12:30:00,1,NÃO,FALHA DO MOTOR EM VOO,CAMAQUÃ - RS
35195,ACIDENTE,POCONÉ,MT,15/02/2009,13:30:00,1,SIM,PERDA DE CONTROLE NO SOLO,POCONÉ - MT
35182,ACIDENTE,CAJATI,SP,19/02/2009,10:40:00,1,NÃO,PANE SECA,CAJATI - SP
35176,ACIDENTE,RIO DE JANEIRO,RJ,16/02/2009,18:20:00,1,NÃO,PERDA DE CONTROLE EM VOO,RIO DE JANEIRO - RJ
35175,ACIDENTE,FARTURA,SP,08/02/2009,21:00:00,1,SIM,PERDA DE CONTROLE NO SOLO,FARTURA - SP
35077,INCIDENTE,JUIZ DE FORA,MG,03/01/2009,19:30:00,1,SIM,COLISÃO COM OBSTÁCULOS NO SOLO,JUIZ DE FORA - MG
35076,INCIDENTE,FORTALEZA,CE,05/01/2009,20:15:00,1,NÃO,FOGO NO SOLO,FORTALEZA - CE
35060,INCIDENTE,TRÊS LAGOAS,MS,04/01/2009,02:00:00,1,NÃO,FALHA DO MOTOR EM VOO,TRÊS LAGOAS - MS
35059,INCIDENTE,ANORI,AM,07/01/2009,16:45:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ANORI - AM
35058,INCIDENTE,MANAUS,AM,08/01/2009,20:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MANAUS - AM
35057,INCIDENTE GRAVE,GURUPI,TO,08/01/2009,00:50:00,1,NÃO,POUSO BRUSCO,GURUPI - TO
35056,ACIDENTE,MARA ROSA,GO,09/01/2009,11:00:00,1,SIM,POUSO LONGO,MARA ROSA - GO
35055,INCIDENTE GRAVE,PONTA PORÃ,MS,12/01/2009,14:37:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,PONTA PORÃ - MS
35036,INCIDENTE GRAVE,MAUÉS,AM,02/01/2009,10:50:00,1,NÃO,COM TREM DE POUSO,MAUÉS - AM
35035,ACIDENTE,JIJOCA DE JERICOACOARA,CE,05/01/2009,09:30:00,1,NÃO,PERDA DE CONTROLE NO SOLO,JIJOCA DE JERICOACOARA - CE
35016,ACIDENTE,MOGI DAS CRUZES,SP,01/01/2009,15:35:00,1,NÃO,FALHA DO MOTOR EM VOO,MOGI DAS CRUZES - SP
34996,INCIDENTE,BRASÍLIA,DF,19/12/2008,12:50:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BRASÍLIA - DF
34979,INCIDENTE,SÃO PAULO,SP,12/12/2008,21:35:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
34978,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,24/11/2008,04:21:00,1,NÃO,OUTROS,RIO DE JANEIRO - RJ
34977,INCIDENTE,CONFINS,MG,07/12/2008,08:10:00,1,NÃO,OUTROS,CONFINS - MG
34976,INCIDENTE,BELÉM,PA,28/11/2008,02:14:00,1,NÃO,COLISÃO COM AVE,BELÉM - PA
34975,INCIDENTE,SALVADOR,BA,13/12/2008,17:10:00,1,NÃO,PERDA DE COMPONENTE EM VOO,SALVADOR - BA
34956,ACIDENTE,RIO VERDE,GO,10/01/2009,12:20:00,1,NÃO,FALHA DO MOTOR EM VOO,RIO VERDE - GO
34955,ACIDENTE,CHAPADÃO DO SUL,MS,27/01/2009,12:00:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CHAPADÃO DO SUL - MS
34936,ACIDENTE,ITUPEVA,SP,05/01/2009,17:00:00,1,NÃO,FALHA DO MOTOR EM VOO,ITUPEVA - SP
34935,ACIDENTE,MANACAPURU,AM,07/02/2009,17:30:00,1,NÃO,FALHA DO MOTOR EM VOO,MANACAPURU - AM
34915,ACIDENTE,JAGUARIÚNA,SP,04/02/2009,10:40:00,1,NÃO,FALHA DO MOTOR EM VOO,JAGUARIÚNA - SP
34899,INCIDENTE,BRASÍLIA,DF,15/12/2008,02:30:00,1,NÃO,FALHA DO MOTOR NO SOLO,BRASÍLIA - DF
34898,INCIDENTE GRAVE,RECIFE,PE,15/12/2008,17:33:00,1,NÃO,PROBLEMAS FISIOLÓGICOS,RECIFE - PE
34897,INCIDENTE GRAVE,GAVIÃO PEIXOTO,SP,14/12/2008,15:07:00,1,NÃO,PERDA DE CONTROLE NO SOLO,GAVIÃO PEIXOTO - SP
34896,INCIDENTE,SÃO PAULO,SP,23/12/2008,21:12:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
34858,ACIDENTE,CATANDUVAS,PR,18/12/2008,10:00:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,CATANDUVAS - PR
34856,ACIDENTE,SÃO MANUEL,SP,18/12/2008,12:05:00,1,SIM,POUSO BRUSCO,SÃO MANUEL - SP
34855,ACIDENTE,ADOLFO,SP,10/11/2008,17:00:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,ADOLFO - SP
34844,ACIDENTE,CRISTALINA,GO,27/12/2008,12:20:00,1,NÃO,PERDA DE CONTROLE EM VOO,CRISTALINA - GO
34842,ACIDENTE,SÃO JOSÉ DOS CAMPOS,SP,23/12/2008,16:45:00,1,NÃO,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DOS CAMPOS - SP
34841,ACIDENTE,URUGUAIANA,RS,30/10/2008,18:50:00,1,NÃO,VOO CONTROLADO CONTRA O TERRENO,URUGUAIANA - RS
34840,ACIDENTE,URUGUAIANA,RS,20/10/2008,12:30:00,1,NÃO,VOO CONTROLADO CONTRA O TERRENO,URUGUAIANA - RS
34838,ACIDENTE,VALENÇA,RJ,30/12/2008,12:55:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,VALENÇA - RJ
34836,ACIDENTE,MACAÉ,RJ,29/12/2008,10:30:00,1,NÃO,FOGO EM VOO,MACAÉ - RJ
34776,ACIDENTE,ELDORADO DO SUL,RS,04/12/2008,17:40:00,1,NÃO,FALHA DO MOTOR EM VOO,ELDORADO DO SUL - RS
34775,ACIDENTE,MONTENEGRO,RS,08/12/2008,13:15:00,1,SIM,PERDA DE CONTROLE NO SOLO,MONTENEGRO - RS
34755,ACIDENTE,FELIZ NATAL,MT,17/12/2007,18:00:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,FELIZ NATAL - MT
34743,INCIDENTE,CAMPINAS,SP,12/11/2008,17:12:00,1,NÃO,COLISÃO COM AVE,CAMPINAS - SP
34742,INCIDENTE,RIO DE JANEIRO,RJ,16/11/2008,01:31:00,1,NÃO,COLISÃO COM AVE,RIO DE JANEIRO - RJ
34741,INCIDENTE,NÃO IDENTIFICADA,PA,27/11/2008,20:23:00,1,NÃO,COM COMANDOS DE VOO,NÃO IDENTIFICADA - PA
34740,INCIDENTE,RIO DE JANEIRO,RJ,26/11/2008,17:30:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO - RJ
34739,INCIDENTE GRAVE,FLORIANÓPOLIS,SC,27/11/2008,12:15:00,1,NÃO,PERDA DE CONTROLE EM VOO,FLORIANÓPOLIS - SC
34738,INCIDENTE,NÃO IDENTIFICADA,SP,26/11/2008,16:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,NÃO IDENTIFICADA - SP
34737,INCIDENTE,NÃO IDENTIFICADA,SP,22/11/2008,14:39:00,1,NÃO,OUTROS,NÃO IDENTIFICADA - SP
34736,INCIDENTE,NÃO IDENTIFICADA,SP,22/11/2008,11:55:00,1,NÃO,TRÁFEGO AÉREO,NÃO IDENTIFICADA - SP
34735,INCIDENTE,NÃO IDENTIFICADA,SP,12/11/2008,22:48:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,NÃO IDENTIFICADA - SP
34718,INCIDENTE,VÁRZEA GRANDE,MT,18/11/2008,21:58:00,1,NÃO,OUTROS,VÁRZEA GRANDE - MT
34717,INCIDENTE,RIO DE JANEIRO,RJ,16/11/2008,22:14:00,1,NÃO,ESTOURO DE PNEU,RIO DE JANEIRO - RJ
34716,INCIDENTE,SÃO PAULO,SP,16/11/2008,23:32:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
34715,INCIDENTE,RIO DE JANEIRO,RJ,09/11/2008,22:52:00,1,NÃO,TRÁFEGO AÉREO,RIO DE JANEIRO - RJ
34702,INCIDENTE,SALVADOR,BA,06/11/2008,16:15:00,1,NÃO,ESTOURO DE PNEU,SALVADOR - BA
34698,INCIDENTE,GUARULHOS,SP,03/10/2008,15:40:00,1,NÃO,COLISÃO COM AVE,GUARULHOS - SP
34697,INCIDENTE,CAMPINAS,SP,27/10/2008,18:00:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,CAMPINAS - SP
34696,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,01/11/2008,04:13:00,1,NÃO,FOGO EM VOO,RIO DE JANEIRO - RJ
34659,ACIDENTE,ALTAMIRA,PA,08/12/2008,17:50:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,ALTAMIRA - PA
34658,INCIDENTE,PORTO ALEGRE,RS,27/09/2008,16:30:00,1,NÃO,OUTROS,PORTO ALEGRE - RS
34657,INCIDENTE,MARINGÁ,PR,11/10/2008,12:15:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MARINGÁ - PR
34656,ACIDENTE,ITUPIRANGA,PA,11/12/2008,12:30:00,1,NÃO,VOO CONTROLADO CONTRA O TERRENO,ITUPIRANGA - PA
34655,INCIDENTE,BELÉM,PA,18/10/2008,20:35:00,1,NÃO,FALHA DO MOTOR EM VOO,BELÉM - PA
34653,INCIDENTE,NÃO IDENTIFICADA,GO,31/10/2008,18:00:00,1,NÃO,POUSO SEM TREM,NÃO IDENTIFICADA - GO
34652,INCIDENTE,RIO DE JANEIRO,RJ,15/10/2008,19:00:00,1,NÃO,VAZAMENTO DE COMBUSTÍVEL,RIO DE JANEIRO - RJ
34651,INCIDENTE GRAVE,BRASÍLIA,DF,05/12/2008,09:55:00,1,NÃO,PERDA DE COMPONENTE EM VOO,BRASÍLIA - DF
34650,INCIDENTE GRAVE,TERRA SANTA,PA,01/12/2008,20:40:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,TERRA SANTA - PA
34649,INCIDENTE,RIO DE JANEIRO,RJ,30/11/2008,12:33:00,1,NÃO,COM TREM DE POUSO,RIO DE JANEIRO - RJ
34648,INCIDENTE,RIO DE JANEIRO,RJ,20/11/2008,19:31:00,1,NÃO,F.O.D.,RIO DE JANEIRO - RJ
34647,INCIDENTE,BELÉM,PA,15/11/2008,10:30:00,1,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,BELÉM - PA
34646,INCIDENTE GRAVE,PORTO ALEGRE,RS,14/11/2008,20:30:00,1,SIM,PERDA DE CONTROLE NO SOLO,PORTO ALEGRE - RS
34644,INCIDENTE,PARÁ DE MINAS,MG,09/11/2008,16:50:00,1,NÃO,VAZAMENTO DE COMBUSTÍVEL,PARÁ DE MINAS - MG
34641,INCIDENTE,CAMPINAS,SP,04/11/2008,18:00:00,1,NÃO,POUSO SEM TREM,CAMPINAS - SP
34639,INCIDENTE GRAVE,CAMPO GRANDE,MS,25/11/2008,17:15:00,1,NÃO,COM HÉLICE,CAMPO GRANDE - MS
34637,INCIDENTE,BRASÍLIA,DF,17/11/2008,16:25:00,1,NÃO,SOPRO DE ROTOR,BRASÍLIA - DF
34636,INCIDENTE,MACEIÓ,AL,07/11/2008,15:30:00,1,SIM,EXCURSÃO DE PISTA,MACEIÓ - AL
34635,INCIDENTE,RIO DE JANEIRO,RJ,04/11/2008,12:32:00,1,NÃO,POUSO BRUSCO,RIO DE JANEIRO - RJ
34616,INCIDENTE,SÃO PAULO,SP,27/09/2008,10:50:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
34596,INCIDENTE,ORÓS,CE,15/04/2008,14:00:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ORÓS - CE
34575,ACIDENTE,ERECHIM,RS,14/09/2008,20:30:00,1,NÃO,FALHA DO MOTOR EM VOO,ERECHIM - RS
34555,ACIDENTE,ANÁPOLIS,GO,28/11/2008,20:50:00,1,NÃO,PERDA DE CONTROLE EM VOO,ANÁPOLIS - GO
34540,ACIDENTE,BAGÉ,RS,07/12/2008,19:20:00,1,NÃO,FALHA DO MOTOR EM VOO,BAGÉ - RS
34539,ACIDENTE,MANAUS,AM,07/12/2008,11:15:00,1,NÃO,PERDA DE CONTROLE EM VOO,MANAUS - AM
34538,ACIDENTE,LARANJAL DO JARI,AP,03/12/2008,19:30:00,1,NÃO,PANE SECA,LARANJAL DO JARI - AP
34537,ACIDENTE,RIBEIRÃO PRETO,SP,30/11/2008,16:35:00,1,NÃO,POUSO SEM TREM,RIBEIRÃO PRETO - SP
34536,ACIDENTE,PONTE ALTA DO TOCANTINS,TO,07/11/2008,13:30:00,1,NÃO,FALHA DO MOTOR EM VOO,PONTE ALTA DO TOCANTINS - TO
34535,ACIDENTE,PARAÍSO DO TOCANTINS,TO,08/11/2008,20:00:00,1,NÃO,FALHA DO MOTOR EM VOO,PARAÍSO DO TOCANTINS - TO
34518,ACIDENTE,RIO DAS OSTRAS,RJ,11/11/2008,14:15:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,RIO DAS OSTRAS - RJ
34516,ACIDENTE,CAPÃO DO LEÃO,RS,15/11/2008,13:30:00,1,NÃO,PERDA DE CONTROLE EM VOO,CAPÃO DO LEÃO - RS
34515,ACIDENTE,ALTO ALEGRE,RR,16/11/2008,12:25:00,1,NÃO,FALHA DO MOTOR EM VOO,ALTO ALEGRE - RR
34503,ACIDENTE,PIRACICABA,SP,26/11/2008,13:45:00,1,NÃO,PERDA DE CONTROLE NO SOLO,PIRACICABA - SP
34502,ACIDENTE,CAMPINAS,SP,22/11/2008,12:20:00,1,NÃO,PERDA DE CONTROLE NO SOLO,CAMPINAS - SP
34501,ACIDENTE,RECIFE,PE,23/11/2008,14:15:00,1,NÃO,FALHA DO MOTOR EM VOO,RECIFE - PE
34500,ACIDENTE,SANTA TERESINHA,BA,07/11/2008,09:30:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,SANTA TERESINHA - BA
34498,ACIDENTE,ELDORADO DO SUL,RS,05/11/2008,12:15:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ELDORADO DO SUL - RS
34497,ACIDENTE,PARANAVAÍ,PR,02/11/2008,12:48:00,1,NÃO,PANE SECA,PARANAVAÍ - PR
34496,ACIDENTE,LAGES,SC,28/10/2008,17:00:00,1,NÃO,PERDA DE CONTROLE EM VOO,LAGES - SC
34495,ACIDENTE,FOZ DO IGUAÇU,PR,30/11/2008,13:40:00,1,NÃO,FALHA DO MOTOR EM VOO,FOZ DO IGUAÇU - PR
34435,ACIDENTE,SÃO JOSÉ DOS CAMPOS,SP,15/10/2008,20:35:00,1,NÃO,POUSO SEM TREM,SÃO JOSÉ DOS CAMPOS - SP
34416,ACIDENTE,BUJARI,AC,01/11/2008,19:30:00,1,NÃO,OUTROS,BUJARI - AC
34415,ACIDENTE,PONTA GROSSA,PR,05/11/2008,12:35:00,1,NÃO,PERDA DE CONTROLE EM VOO,PONTA GROSSA - PR
34342,INCIDENTE,GUARULHOS,SP,16/10/2008,12:38:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GUARULHOS - SP
34340,ACIDENTE,GUARULHOS,SP,27/10/2008,18:37:00,1,NÃO,FALHA DO MOTOR EM VOO,GUARULHOS - SP
34339,ACIDENTE,JUNDIAÍ,SP,25/10/2008,19:40:00,1,NÃO,PERDA DE CONTROLE NO SOLO,JUNDIAÍ - SP
34336,INCIDENTE,SÃO PAULO,SP,22/07/2008,10:42:00,1,NÃO,TRÁFEGO AÉREO,SÃO PAULO - SP
34296,INCIDENTE GRAVE,CAMPINAS,SP,05/09/2008,14:06:00,1,NÃO,FALHA DO MOTOR NO SOLO,CAMPINAS - SP
34276,INCIDENTE,SÃO PAULO,SP,22/07/2008,15:22:00,1,NÃO,TRÁFEGO AÉREO,SÃO PAULO - SP
34258,INCIDENTE,RIBEIRÃO PRETO,SP,20/10/2008,02:01:00,1,NÃO,FALHA DO MOTOR NO SOLO,RIBEIRÃO PRETO - SP
34257,INCIDENTE GRAVE,SALES,SP,22/10/2008,14:05:00,1,NÃO,FALHA DO MOTOR EM VOO,SALES - SP
34256,INCIDENTE,CURITIBA,PR,24/10/2008,13:07:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CURITIBA - PR
34255,INCIDENTE,BRASÍLIA,DF,28/10/2008,22:00:00,1,NÃO,ESTOURO DE PNEU,BRASÍLIA - DF
34235,INCIDENTE,BOTUCATU,SP,01/08/2008,23:00:00,1,NÃO,FALHA DO MOTOR EM VOO,BOTUCATU - SP
34218,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,16/07/2008,15:46:00,1,NÃO,TRÁFEGO AÉREO,CAMPOS DOS GOYTACAZES - RJ
34157,INCIDENTE,BELO HORIZONTE,MG,05/10/2008,13:17:00,1,NÃO,COM TREM DE POUSO,BELO HORIZONTE - MG
34156,INCIDENTE,APUÍ,AM,17/09/2008,10:40:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,APUÍ - AM
34096,ACIDENTE,BELO HORIZONTE,MG,12/09/2008,16:05:00,1,SIM,POUSO LONGO,BELO HORIZONTE - MG
34095,ACIDENTE,CÂNDIDO RODRIGUES,SP,08/09/2008,19:40:00,1,NÃO,FALHA DO MOTOR EM VOO,CÂNDIDO RODRIGUES - SP
34083,ACIDENTE,SANTARÉM,PA,11/09/2008,19:27:00,1,NÃO,OUTROS,SANTARÉM - PA
34082,ACIDENTE,BOQUIRA,BA,05/08/2008,16:05:00,1,NÃO,FALHA DO MOTOR EM VOO,BOQUIRA - BA
34080,ACIDENTE,JARAGUARI,MS,05/08/2008,19:00:00,1,NÃO,FALHA DO MOTOR EM VOO,JARAGUARI - MS
34079,ACIDENTE,SÃO PAULO,SP,03/09/2008,12:30:00,1,SIM,FALHA DO MOTOR NO SOLO,SÃO PAULO - SP
34078,ACIDENTE,CEREJEIRAS,RO,07/08/2008,15:10:00,1,SIM,PERDA DE CONTROLE NO SOLO,CEREJEIRAS - RO
34077,ACIDENTE,BOA VISTA,RR,27/08/2008,22:20:00,1,NÃO,PERDA DE COMPONENTE EM VOO,BOA VISTA - RR
34076,ACIDENTE,FERNANDÓPOLIS,SP,19/07/2008,20:30:00,1,NÃO,PERDA DE CONTROLE EM VOO,FERNANDÓPOLIS - SP
34075,ACIDENTE,ELDORADO DOS CARAJÁS,PA,05/03/2008,16:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,ELDORADO DOS CARAJÁS - PA
34040,ACIDENTE,BOCA DA MATA,AL,04/08/2008,10:10:00,1,NÃO,FALHA DO MOTOR EM VOO,BOCA DA MATA - AL
